area,store_name,phone,address,map_link,notes
서울,아이코스서비스센터 GS마곡랜드\u003Cmark\u003E마크\u003C\u002Fmark\u003E점,0507-1468-1573,서울특별시 강서구 강서로 455 101동 114호,,session3e
,캐츠코리아 까치산점,010-3277-2345,서울특별시 강서구 강서로20길 4 (화곡동) 1층 전자담배,,be-well.co.kr 비웰 스토어로케이터 ID:3245. 2026-04-14 hidden_chain_offlocator 신규.
까치산역,위베이프 \u003Cmark\u003E전자담배 까치산역\u003C\u002Fmark\u003E점,0507-1487-3126,서울특별시 강서구 곰달래로 142 1층 전자담배,,session4b
전자담배,\u003Cmark\u003E베이핑\u003C\u002Fmark\u003E스타 마곡점,0507-1381-2559,서울특별시 강서구 공항대로 164 류마타워 103호,,session2b
서울,\u003Cmark\u003E체인\u003C\u002Fmark\u003E베이프 \u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1491-8782,서울특별시 강서구 공항대로 206 1층 105호,,session3a
,체인베이프,010-7425-7620,서울특별시 강서구 공항대로 206 나인스퀘어 105호,,end-puff.com 공식 스토어로케이터 기반. 2026-04-14 Batch1 신규.
,헬로전자담배 마곡점,010-5787-9071,서울특별시 강서구 공항대로 269-15 (마곡동) 1층 114호,,be-well.co.kr 비웰 스토어로케이터 ID:3249. 2026-04-14 hidden_chain_offlocator 신규.
,로얄타바코전자담배 공항동점,010-9205-1589,서울특별시 강서구 공항대로 38-8 (우성빌딩) 1층,,be-well.co.kr 비웰 스토어로케이터 ID:3231. 2026-04-14 hidden_chain_offlocator 신규.
염창동,베이프존 등촌점,0507-1372-8789,서울특별시 강서구 공항대로 557 등촌제이스카이 102동 후면상가 1층 베이프존 등촌점,,session2j
서울,마곡점빵,0507-1405-5489,서울특별시 강서구 마곡서1로 100 603동 상가 107호,,session2u
마곡,베이프스팟 \u003Cmark\u003E마곡\u003C\u002Fmark\u003E점,0507-1484-8300,서울특별시 강서구 마곡중앙4로 22 파인스퀘어 B동 122호,,session2e
마곡,파파베이퍼스 \u003Cmark\u003E마곡\u003C\u002Fmark\u003E점,0507-1330-4246,서울특별시 강서구 마곡중앙6로 11 보타닉파크타워3 지하1층 113호,,session2e
서울,아이코스\u003Cmark\u003E공식\u003C\u002Fmark\u003E판매처 진심커피발산점,0507-1438-1290,서울특별시 강서구 마곡중앙8로 86 1층,,session3a
방화동,로얄타바코\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E 방화점,0507-1319-9502,서울특별시 강서구 방화동로 126 삼정코아(상가) 1층 163호 로얄전자담배 방화점,,session2e
가양동,\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E놀이터,0507-1461-3468,서울특별시 강서구 양천로 344 1층 146-1호,,session2e
,오케이베이프강서,010-4568-4015,서울특별시 강서구 초원로16길 3-11 힐스테이트신방화역 상가,,
강서/마곡,폰꾸미기요요,010-8008-8064,서울특별시 강서구 화곡동 781-1 폰꾸미기요요,,merge_v2 longtail_outer; official locator recovery 2026-04-13
강서/마곡,강서 전자담배,0507-1380-1223,서울특별시 강서구 화곡로19길 47 502호,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁
강서구,\u003Cmark\u003E강서구\u003C\u002Fmark\u003E\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E24시,0507-1430-7172,서울특별시 강서구 화곡로20길 37 1층 강서구전자담배24시,,session2b
등촌동,시가톱텐,0507-1302-3226,서울특별시 강서구 화곡로68길 15 아벨테크노지식산업센터 606호,,session2j
관악구,,0507-1307-3915,서울특별시 관악구 관악로28길 13 2층,,naver_glo_판매점
서울,아이러브 휴대폰,0507-1489-1551,서울특별시 관악구 난곡로 244 백이빌딩 1층,,session2q
관악구,\u003Cmark\u003E관악구\u003C\u002Fmark\u003E봉천동\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1476-7826,서울특별시 관악구 남부순환로 1820 지하1층 1057 전자담배,,session2b
관악,\u003Cmark\u003E베이프\u003C\u002Fmark\u003E갱스터 \u003Cmark\u003E관악\u003C\u002Fmark\u003E점,0507-1360-5402,서울특별시 관악구 봉천로 216 1층 베이프갱스터 관악점,,session2w
낙성대역,낙성대\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1311-2908,서울특별시 관악구 솔밭로 3 1층,,session4d
신림역,\u003Cmark\u003E신림역\u003C\u002Fmark\u003E 토네이도\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1394-8579,서울특별시 관악구 신림로 318 1층 토네이도전자담배,,session2k
신림역,전담스팟 \u003Cmark\u003E신림역\u003C\u002Fmark\u003E점,0507-1309-0931,서울특별시 관악구 신림로67길 15 101호,,session2k
관악,한국\u003Cmark\u003E전자담배 관악\u003C\u002Fmark\u003E지사,0507-1363-0222,서울특별시 관악구 신원로 23 정림상가 1층 전자담배,,session3j_virtualPhone
낙성대역,낙성대\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E멀티샵,0507-1393-9845,서울특별시 관악구 인헌2길 13 1층 낙성대전자담배멀티샵,,session4d
신림,파이프앤베이프,010-8272-5312,서울특별시 관악구 조원중앙로 59 1층,https://end-puff.com/bs21/layout/map_all2.html,엔드퍼프 공식 스토어로케이터 기반 2026-04-10 추가
광진구,킹콩\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1313-9140,서울특별시 광진구 광나루로 369 102호 킹콩베이퍼스,,session2b
구의동,봉봉\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1364-7458,"서울특별시 광진구 광나루로56길 85 테크노-마트21 2층 A003, A004호",,session2e
구의동,구의강변 \u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1464-5301,서울특별시 광진구 광나루로56길 85 테크노마트 4층 C95호,,session2e
광나루,베이프마켓24시무인매장,0507-1479-9074,서울특별시 광진구 광장로 79 1층 1호,,session2n
,앳츠,010-8011-0502,서울특별시 광진구 군자로7길 10  1층,,brand locator
건대입구,앳츠,010-4447-7869,서울특별시 광진구 군자로7길 10 (화양동) 1층,https://end-puff.com/bs21/layout/map_all2.html,엔드퍼프 공식 스토어로케이터 기반 2026-04-10 추가
군자,\u003Cmark\u003E군자\u003C\u002Fmark\u003E\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E프라자,0507-1393-7010,서울특별시 광진구 능동로40길 12,,session2n
화양동,월드베이프 라운지 건대점,0507-1373-3640,서울특별시 광진구 동일로22길 88 지하 1층,,session2d
서울,제로\u003Cmark\u003E전자담배 건대점\u003C\u002Fmark\u003E,0507-1410-8725,서울특별시 광진구 동일로24길 77 1층 2호,,session3b
,네모난전자담배,010-9973-3461,서울특별시 광진구 아차산로 220 103호,,review_promoted: end-puff.com 출처. pool에 0507-1438-3519(같은주소) 있으나 last4 상이(3461≠3519). 2026-04-14 bewell_followup 확정.
,건대전담(나무커머스),010-4330-4022,서울특별시 광진구 아차산로 301 1층,,end-puff.com 공식 스토어로케이터 기반. 2026-04-14 Batch1 신규.
광진,커밍\u003Cmark\u003E베이프\u003C\u002Fmark\u003E,0507-1353-8150,서울특별시 광진구 아차산로29길 8 1층 101호,,session2w
건대입구,나만없어전자담배,010-2655-1530,서울특별시 광진구 아차산로34길 5 1층,https://end-puff.com/bs21/layout/map_all2.html,엔드퍼프 공식 스토어로케이터 기반 2026-04-10 추가
중곡,제이씨컴퍼니,0507-1315-0853,서울특별시 광진구 용마산로 5 1층 102호,,session2n
광진구,,0507-1319-0455,서울특별시 광진구 자양강변길 89 1층,,iqos_special
서울,\u003Cmark\u003E라미야전자담배\u003C\u002Fmark\u003E 자양점,0507-1347-5551,서울특별시 광진구 자양로13길 19,,session3e
서울,보나\u003Cmark\u003E팩토리\u003C\u002Fmark\u003E,0507-1381-3076,서울특별시 광진구 자양로13길 90 1층,,session2u
서울,코퍼레이션와이,0507-1472-7825,서울특별시 광진구 천호대로 690 천우빌딩 8층,,session2q
오류동,고래맥주창고 오류점,0507-1420-3528,서울특별시 구로구 경인로20가길 68 상가120호,,session2e
고척,\u003Cmark\u003E고척\u003C\u002Fmark\u003E\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1414-4007,서울특별시 구로구 경인로47길 101 1층 105호,,session2e
구로구,,0507-1360-0945,서울특별시 구로구 경인로53길 32 2층 06호,,aikos_gu
개봉동,행운로또복권판매점,0507-1348-1715,서울특별시 구로구 고척로 123-2 1층,,session2e
신도림,베이프큐 구로점,0507-1451-8869,서울특별시 구로구 디지털로 285 에이스트윈타워 1차 103-1호 베이프큐,,session2e
동작,\u003Cmark\u003E아이코스\u003C\u002Fmark\u003E서비스센터 GS25구로하이앤드점,0507-1367-1293,서울특별시 구로구 디지털로26길 61 1층 아이코스서비스센터 GS25구로하이앤드점,,session3k
구로디지털,하카 \u003Cmark\u003E구로디지털\u003C\u002Fmark\u003E단지직영점,0507-1450-2161,서울특별시 구로구 디지털로26길 98 1층 102호,,session2m
할인,전자금연용품\u003Cmark\u003E할인\u003C\u002Fmark\u003E매장,0507-1400-5336,서울특별시 구로구 디지털로32나길 38 1층,,session2b
구로구,,0507-1346-6780,서울특별시 구로구 시흥대로 545-1,,naver_extra_구로디지털
구로디지털단지,구로 스타전자담배,010-3252-6789,서울특별시 구로구 시흥대로 545-1 (구로동) 1층,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,리트머스코리아 공식 스토어로케이터 기반 2026-04-10 추가
금천,상속\u003Cmark\u003E전담\u003C\u002Fmark\u003E센터,0507-1379-1768,서울특별시 금천구 가산디지털1로 168 A동 403호,,session2x
금천구,마크\u003Cmark\u003E전자담배 금천구\u003C\u002Fmark\u003E 가산점,0507-1353-3375,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 A동 109호 마크전자담배,,session2b
구로디지털단지,월드플레이 전자담배 가산점,010-2134-2211,서울특별시 금천구 가산디지털2로 136 (승일VentureTower) 1층 103호,https://end-puff.com/bs21/layout/map_all2.html,엔드퍼프 공식 스토어로케이터 기반 2026-04-10 추가
매장,아이코스서비스센터 CU가산남성프라자점,0507-1438-1285,서울특별시 금천구 디지털로 130 남성프라자,,session2m
가산,\u003Cmark\u003E가산\u003C\u002Fmark\u003E\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1476-0741,서울특별시 금천구 벚꽃로 286 삼성리더스타워 지하107호,,session2t
구로디지털단지/금천,조쿤컴퍼니,010-8837-3914,서울특별시 금천구 시흥대로 97  시흥유통상가 31동 250호,,merge_v2 longtail_outer; official locator recovery 2026-04-13
노원,\u003Cmark\u003E전담\u003C\u002Fmark\u003E이지 \u003Cmark\u003E노원\u003C\u002Fmark\u003E점,0507-1383-4578,서울특별시 노원구 노해로 491 1층,,session2x
공릉,친절한 \u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1420-9081,서울특별시 노원구 동일로 1007 1층,,session2d
매장,아이코스공식판매처 베스트올노원일신점,0507-1360-1285,서울특별시 노원구 동일로218길 17 일신상가 1층 102호,,session2m
노원,\u003Cmark\u003E노원\u003C\u002Fmark\u003E시니어클럽,0507-1325-1297,서울특별시 노원구 수락산로 214 4층,,session2x
노원,파스타바코 노원총판,0507-1309-9686,서울특별시 노원구 한글비석로 419 1층 파스타바코,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁
서울 전자담배 도봉역,위베이프 제이스 전자담배점,0507-1423-3898,서울특별시 도봉구 도봉로145길 39 1층 (방학동),,naver_search_virtualphone
,주주클럽,010-8222-3349,서울특별시 동대문구 답십리로 272 1층,,martha-vape.com 공식 스토어로케이터 기반. 2026-04-14 Batch2 신규. 전자담배 복합매장.
동대문구,,0507-1431-1778,서울특별시 동대문구 답십리로40길 39 1층,,릴 광진구
동대문구,,0507-1363-1285,서울특별시 동대문구 사가정로 230,,naver_brand_gu
회기,베이프클럽\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1363-1036,서울특별시 동대문구 이문로 31 1층,,session2h
,샤슈컴퍼니,010-4184-0934,서울특별시 동대문구 장안동 433-25 형인타워 7층,,brand locator
동대문구,파스타바코 \u003Cmark\u003E동대문구\u003C\u002Fmark\u003E총판,0507-1363-2683,서울특별시 동대문구 한천로 152 106호,,session2r
동대문구,,0507-1437-3382,서울특별시 동대문구 황물로 47 2층,,릴 광진구
사당/방배/목동,최고,010-5016-6746,서울특별시 동작구 남부순환로271길 55  장원빌딩1층,,merge_v2 longtail_outer; official locator recovery 2026-04-13
동작,그린스모크 사당점,0507-1409-5953,서울특별시 동작구 동작대로3길 22,,session2w
동작구,,0507-1445-0121,서울특별시 동작구 보라매로3길 29,,naver_yd_dongj_gwanak
마포구,,0507-1320-9670,서울특별시 마포구 독막로 21,,naver_special3
판매점,오티코티,0507-1323-2463,서울특별시 마포구 성미산로29길 39 1층,,session2n
합정,굿잡 \u003Cmark\u003E합정\u003C\u002Fmark\u003E점,0507-1432-7822,서울특별시 마포구 성지1길 12 1층,,session2g
마포구,,0507-1304-6346,서울특별시 마포구 어울마당로 130,,aikos_gu
서울,홍대\u003Cmark\u003E전자담배\u003C\u002Fmark\u003E,0507-1325-3540,서울특별시 마포구 와우산로21길 20 1층,,session3b
서울,ìë² ì´í ë² ì´íë© ë§í¬ì ,0507-1334-8861,"서울특별시 마포구 월드컵로 190 이안상암2, 107호",,session2b
마포,\u003Cmark\u003E아이코스공식\u003C\u002Fmark\u003E판매처 세븐일레븐서교8호점,0507-1336-1289,서울특별시 마포구 월드컵로 30 1층,,session3k
마포/공덕,망원전자담배,010-5162-1263,서울특별시 마포구 월드컵로 67 그린빌딩 1층,https://end-puff.com/bs21/layout/map_all2.html,엔드퍼프 공식 스토어로케이터 기반 2026-04-10 추가
마포구,,0507-1427-0834,서울특별시 마포구 월드컵북로 396 1층 알106호,,dong_final
마포구,,0507-1466-1285,서울특별시 마포구 월드컵북로 402,,naver_brand_gu
마포/공덕,상암 전자담배,0507-1364-3540,서울특별시 마포구 월드컵북로54길 17 사보이시티 A동 1층 122호,,네이버 지도 검색 기반 신규 추가 2026-04-10 저녁
,신촌역토네이도전자담배,010-7725-3991,서울특별시 서대문구 신촌로 109 신촌르메이에르타운5 지하1층 111호,,review_promoted: martha-vape.com 출처. pool에 0507-1330-3461(같은주소) 있으나 last4 상이(3991≠3461). 2026-04-14 bewell_followup 확정.
,위베이프전자담배 양재점,0507-1412-2784,서울특별시 서초구 강남대로 224 양재한신휴플러스,,
